# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, valid_inputs, invalid_inputs, valid_cov
1669934134, 0, 0, 1, 0, 0, 0.89%, 0, 0, 0, 2.06, 1, 0, 0.89%
1669934135, 0, 0, 28, 0, 0, 1.95%, 0, 0, 0, 190.16, 34, 25, 1.78%
1669934135, 0, 0, 40, 0, 0, 1.98%, 0, 0, 0, 246.67, 79, 54, 1.84%
1669934135, 0, 0, 56, 0, 0, 2.10%, 1, 0, 0, 488.37, 168, 112, 1.97%
1669934136, 0, 2, 78, 0, 0, 2.25%, 1, 0, 0, 420.53, 231, 176, 2.05%
1669934136, 0, 2, 93, 0, 0, 2.29%, 1, 0, 0, 405.94, 313, 217, 2.11%
1669934136, 0, 2, 107, 0, 0, 2.32%, 1, 0, 0, 350.65, 387, 251, 2.13%
1669934137, 0, 3, 117, 0, 0, 2.33%, 1, 0, 0, 312.29, 462, 270, 2.16%
1669934137, 0, 3, 121, 0, 0, 2.35%, 1, 0, 0, 239.34, 531, 274, 2.19%
1669934137, 0, 3, 125, 0, 0, 2.35%, 1, 0, 0, 274.83, 601, 287, 2.19%
1669934137, 0, 4, 128, 0, 0, 2.41%, 1, 0, 0, 293.73, 653, 324, 2.29%
1669934138, 0, 6, 132, 0, 0, 2.41%, 1, 0, 0, 443.71, 709, 402, 2.29%
1669934138, 0, 8, 136, 0, 0, 2.43%, 1, 0, 0, 467.53, 792, 463, 2.33%
1669934138, 0, 8, 141, 0, 0, 2.43%, 1, 0, 0, 110.75, 793, 496, 2.33%
1669934139, 0, 9, 144, 0, 0, 2.43%, 1, 0, 0, 106.67, 796, 525, 2.34%
1669934139, 0, 10, 150, 0, 0, 2.44%, 1, 0, 0, 481.85, 880, 587, 2.34%
1669934139, 0, 13, 156, 0, 0, 2.45%, 1, 0, 0, 410.00, 964, 626, 2.38%
1669934140, 0, 13, 162, 0, 0, 2.45%, 1, 0, 0, 214.52, 1010, 645, 2.38%
1669934140, 0, 15, 164, 0, 0, 2.45%, 1, 0, 0, 357.62, 1077, 686, 2.38%
1669934140, 0, 15, 171, 0, 0, 2.45%, 1, 0, 0, 503.31, 1166, 749, 2.38%
1669934140, 0, 16, 178, 0, 0, 2.45%, 1, 0, 0, 571.43, 1265, 822, 2.39%
1669934141, 0, 16, 182, 0, 0, 2.45%, 1, 0, 0, 633.33, 1380, 897, 2.39%
1669934141, 0, 17, 184, 0, 0, 2.45%, 1, 0, 0, 578.07, 1487, 964, 2.40%
1669934141, 0, 20, 194, 0, 0, 2.45%, 1, 0, 0, 548.17, 1586, 1030, 2.40%
1669934142, 0, 21, 199, 0, 0, 2.48%, 1, 0, 0, 579.47, 1673, 1118, 2.43%
1669934142, 0, 21, 206, 0, 0, 2.48%, 1, 0, 0, 205.30, 1714, 1139, 2.44%
1669934142, 0, 21, 213, 0, 0, 2.48%, 1, 0, 0, 208.61, 1756, 1160, 2.44%
1669934143, 0, 21, 218, 0, 0, 2.50%, 1, 0, 0, 244.22, 1805, 1185, 2.44%
1669934143, 0, 21, 219, 0, 0, 2.50%, 1, 0, 0, 212.62, 1847, 1207, 2.44%
1669934143, 0, 21, 224, 0, 0, 2.50%, 1, 0, 0, 246.75, 1895, 1235, 2.44%
1669934143, 0, 24, 229, 0, 0, 2.50%, 1, 0, 0, 548.17, 1995, 1300, 2.44%
1669934144, 0, 26, 229, 0, 0, 2.50%, 1, 0, 0, 640.00, 2118, 1369, 2.44%
1669934144, 0, 26, 231, 0, 0, 2.50%, 1, 0, 0, 640.00, 2241, 1438, 2.44%
1669934144, 0, 28, 232, 0, 0, 2.50%, 1, 0, 0, 636.67, 2355, 1515, 2.44%
1669934145, 0, 30, 237, 0, 0, 2.50%, 2, 0, 0, 466.67, 2461, 1549, 2.44%
1669934145, 0, 30, 238, 0, 0, 2.50%, 2, 0, 0, 490.00, 2554, 1603, 2.44%
1669934145, 0, 31, 240, 0, 0, 2.50%, 2, 0, 0, 476.82, 2654, 1647, 2.44%
1669934146, 0, 31, 244, 0, 0, 2.50%, 2, 0, 0, 460.00, 2747, 1692, 2.44%
1669934146, 0, 33, 246, 0, 0, 2.50%, 3, 0, 0, 518.27, 2845, 1750, 2.44%
1669934146, 0, 33, 248, 0, 0, 2.50%, 3, 0, 0, 455.15, 2931, 1801, 2.44%
1669934146, 0, 38, 249, 0, 0, 2.50%, 3, 0, 0, 509.80, 3019, 1869, 2.44%
1669934147, 0, 38, 250, 0, 0, 2.50%, 3, 0, 0, 610.00, 3138, 1933, 2.44%
1669934147, 0, 39, 251, 0, 0, 2.50%, 3, 0, 0, 638.44, 3263, 2004, 2.44%
1669934147, 0, 40, 254, 0, 0, 2.50%, 3, 0, 0, 540.00, 3335, 2094, 2.44%
1669934148, 0, 42, 254, 0, 0, 2.50%, 3, 0, 0, 552.98, 3421, 2175, 2.44%
1669934148, 0, 43, 256, 0, 0, 2.50%, 3, 0, 0, 533.11, 3527, 2230, 2.44%
1669934148, 0, 45, 256, 0, 0, 2.50%, 4, 0, 0, 205.98, 3571, 2248, 2.44%
1669934149, 0, 45, 258, 0, 0, 2.50%, 4, 0, 0, 198.68, 3609, 2270, 2.44%
1669934149, 0, 45, 261, 0, 0, 2.50%, 5, 0, 0, 197.41, 3660, 2280, 2.44%
1669934149, 0, 48, 261, 0, 0, 2.50%, 5, 0, 0, 210.53, 3705, 2299, 2.44%
1669934150, 0, 48, 261, 0, 0, 2.50%, 5, 0, 0, 229.24, 3749, 2324, 2.44%
1669934150, 0, 49, 261, 0, 0, 2.50%, 5, 0, 0, 534.88, 3860, 2374, 2.44%
1669934150, 0, 50, 264, 0, 0, 2.51%, 6, 0, 0, 598.01, 3975, 2439, 2.45%
1669934150, 0, 50, 267, 0, 0, 2.51%, 6, 0, 0, 481.73, 4088, 2471, 2.45%
1669934151, 0, 51, 271, 0, 0, 2.51%, 7, 0, 0, 490.00, 4191, 2515, 2.46%
1669934151, 0, 52, 274, 0, 0, 2.51%, 7, 0, 0, 411.76, 4284, 2548, 2.46%
1669934151, 0, 52, 278, 0, 0, 2.51%, 8, 0, 0, 443.33, 4383, 2582, 2.46%
1669934152, 0, 53, 279, 0, 0, 2.51%, 8, 0, 0, 430.00, 4470, 2624, 2.46%
1669934152, 0, 53, 279, 0, 0, 2.51%, 8, 0, 0, 571.43, 4583, 2683, 2.46%
1669934152, 0, 56, 282, 0, 0, 2.51%, 8, 0, 0, 433.33, 4666, 2730, 2.46%
1669934153, 0, 56, 284, 0, 0, 2.52%, 9, 0, 0, 301.64, 4734, 2754, 2.46%
1669934153, 0, 56, 286, 0, 0, 2.52%, 9, 0, 0, 313.33, 4793, 2789, 2.46%
1669934153, 0, 57, 287, 0, 0, 2.52%, 9, 0, 0, 199.34, 4839, 2803, 2.46%
1669934153, 0, 57, 287, 0, 0, 2.52%, 10, 0, 0, 189.54, 4879, 2821, 2.46%
1669934154, 0, 60, 289, 0, 0, 2.52%, 10, 0, 0, 289.04, 4943, 2844, 2.46%
1669934154, 0, 60, 289, 0, 0, 2.52%, 10, 0, 0, 486.67, 5037, 2896, 2.46%
1669934154, 0, 69, 291, 0, 0, 2.52%, 10, 0, 0, 526.67, 5114, 2977, 2.46%
1669934155, 0, 69, 291, 0, 0, 2.52%, 10, 0, 0, 531.56, 5225, 3026, 2.46%
1669934155, 0, 72, 294, 0, 0, 2.52%, 10, 0, 0, 388.16, 5308, 3061, 2.46%
1669934155, 0, 73, 297, 0, 0, 2.52%, 10, 0, 0, 363.04, 5385, 3094, 2.46%
1669934156, 0, 73, 299, 0, 0, 2.52%, 10, 0, 0, 390.00, 5455, 3141, 2.46%
1669934156, 0, 73, 300, 0, 0, 2.52%, 11, 0, 0, 378.74, 5528, 3182, 2.46%
1669934156, 0, 74, 301, 0, 0, 2.52%, 11, 0, 0, 450.00, 5626, 3219, 2.46%
1669934156, 0, 74, 304, 0, 0, 2.52%, 11, 0, 0, 433.77, 5715, 3261, 2.46%
1669934157, 0, 76, 306, 0, 0, 2.52%, 12, 0, 0, 388.70, 5783, 3310, 2.46%
1669934157, 0, 76, 310, 0, 0, 2.52%, 12, 0, 0, 355.48, 5864, 3336, 2.46%
1669934157, 0, 76, 310, 0, 0, 2.52%, 12, 0, 0, 346.53, 5944, 3361, 2.46%
1669934158, 0, 76, 311, 0, 0, 2.52%, 12, 0, 0, 326.73, 6014, 3390, 2.46%
1669934158, 0, 76, 312, 0, 0, 2.52%, 12, 0, 0, 308.97, 6080, 3417, 2.46%
1669934158, 0, 77, 314, 0, 0, 2.52%, 12, 0, 0, 490.00, 6184, 3460, 2.46%
1669934159, 0, 77, 314, 0, 0, 2.52%, 13, 0, 0, 523.33, 6288, 3513, 2.46%
1669934159, 0, 83, 315, 0, 0, 2.52%, 13, 0, 0, 495.08, 6392, 3560, 2.46%
1669934159, 0, 83, 316, 0, 0, 2.52%, 13, 0, 0, 443.33, 6478, 3607, 2.46%
1669934159, 0, 83, 318, 0, 0, 2.52%, 13, 0, 0, 444.44, 6556, 3665, 2.46%
1669934160, 0, 86, 319, 0, 0, 2.52%, 13, 0, 0, 478.41, 6646, 3719, 2.46%
1669934160, 0, 86, 320, 0, 0, 2.52%, 13, 0, 0, 473.51, 6745, 3763, 2.47%
1669934160, 0, 88, 321, 0, 0, 2.52%, 13, 0, 0, 400.00, 6825, 3803, 2.47%
1669934161, 0, 88, 322, 0, 0, 2.52%, 13, 0, 0, 413.33, 6911, 3841, 2.47%
1669934161, 0, 88, 324, 0, 0, 2.52%, 14, 0, 0, 441.86, 7002, 3883, 2.47%
1669934161, 0, 89, 324, 0, 0, 2.52%, 14, 0, 0, 463.33, 7092, 3932, 2.47%
1669934162, 0, 89, 326, 0, 0, 2.52%, 15, 0, 0, 450.00, 7182, 3977, 2.47%
1669934162, 0, 93, 327, 0, 0, 2.52%, 15, 0, 0, 436.67, 7246, 4044, 2.47%
1669934162, 0, 93, 329, 0, 0, 2.54%, 15, 0, 0, 344.05, 7324, 4073, 2.47%
1669934162, 0, 93, 330, 0, 0, 2.55%, 15, 0, 0, 338.87, 7399, 4100, 2.47%
1669934163, 0, 93, 331, 0, 0, 2.55%, 15, 0, 0, 343.23, 7476, 4127, 2.47%
1669934163, 0, 96, 332, 0, 0, 2.55%, 15, 0, 0, 317.88, 7545, 4154, 2.47%
1669934163, 0, 96, 333, 0, 0, 2.55%, 17, 0, 0, 406.56, 7639, 4184, 2.47%
1669934164, 0, 96, 333, 0, 0, 2.55%, 17, 0, 0, 400.66, 7723, 4221, 2.47%
1669934164, 0, 99, 334, 0, 0, 2.55%, 18, 0, 0, 339.81, 7790, 4259, 2.47%
1669934164, 0, 101, 334, 0, 0, 2.55%, 18, 0, 0, 354.30, 7855, 4301, 2.47%
1669934165, 0, 101, 334, 0, 0, 2.55%, 18, 0, 0, 417.22, 7949, 4333, 2.47%
1669934165, 0, 102, 335, 0, 0, 2.55%, 18, 0, 0, 400.66, 8038, 4365, 2.47%
1669934165, 0, 104, 336, 0, 0, 2.55%, 18, 0, 0, 504.98, 8137, 4418, 2.47%
1669934166, 0, 105, 338, 0, 0, 2.55%, 18, 0, 0, 583.33, 8258, 4472, 2.47%
1669934166, 0, 105, 339, 0, 0, 2.55%, 18, 0, 0, 754.15, 8404, 4553, 2.47%
1669934166, 0, 107, 339, 0, 0, 2.55%, 18, 0, 0, 423.84, 8486, 4599, 2.47%
1669934166, 0, 107, 339, 0, 0, 2.55%, 19, 0, 0, 343.33, 8556, 4632, 2.47%
1669934167, 0, 107, 339, 0, 0, 2.55%, 19, 0, 0, 344.37, 8634, 4658, 2.47%
1669934167, 0, 109, 340, 0, 0, 2.55%, 19, 0, 0, 208.33, 8677, 4680, 2.47%
1669934167, 0, 109, 343, 0, 0, 2.55%, 19, 0, 0, 114.38, 8704, 4688, 2.47%
1669934168, 0, 109, 344, 0, 0, 2.55%, 19, 0, 0, 101.31, 8730, 4693, 2.47%
1669934168, 0, 109, 344, 0, 0, 2.55%, 19, 0, 0, 109.63, 8758, 4698, 2.47%
1669934168, 0, 109, 345, 0, 0, 2.55%, 19, 0, 0, 92.41, 8783, 4701, 2.47%
1669934169, 0, 111, 345, 0, 0, 2.55%, 19, 0, 0, 183.33, 8824, 4715, 2.47%
1669934169, 0, 111, 346, 0, 0, 2.55%, 19, 0, 0, 376.67, 8904, 4748, 2.47%
1669934169, 0, 111, 347, 0, 0, 2.55%, 19, 0, 0, 367.55, 8989, 4774, 2.47%
1669934169, 0, 113, 348, 0, 0, 2.55%, 19, 0, 0, 418.60, 9074, 4815, 2.47%
1669934170, 0, 114, 348, 0, 0, 2.55%, 19, 0, 0, 441.86, 9156, 4866, 2.47%
1669934170, 0, 114, 349, 0, 0, 2.55%, 19, 0, 0, 400.00, 9230, 4912, 2.47%
1669934170, 0, 117, 351, 0, 0, 2.55%, 19, 0, 0, 294.30, 9280, 4955, 2.47%
1669934171, 0, 117, 352, 0, 0, 2.55%, 19, 0, 0, 259.62, 9332, 4984, 2.47%
1669934171, 0, 119, 353, 0, 0, 2.55%, 19, 0, 0, 221.12, 9376, 5007, 2.47%
1669934171, 0, 119, 353, 0, 0, 2.55%, 19, 0, 0, 216.05, 9425, 5028, 2.47%
1669934172, 0, 120, 353, 0, 0, 2.55%, 19, 0, 0, 222.59, 9479, 5041, 2.47%
1669934172, 0, 120, 354, 0, 0, 2.55%, 19, 0, 0, 236.67, 9532, 5059, 2.47%
1669934172, 0, 120, 354, 0, 0, 2.55%, 19, 0, 0, 241.83, 9591, 5074, 2.47%
1669934173, 0, 120, 356, 0, 0, 2.55%, 19, 0, 0, 263.33, 9649, 5095, 2.47%
1669934173, 0, 126, 357, 0, 0, 2.55%, 19, 0, 0, 215.95, 9693, 5116, 2.47%
1669934173, 0, 126, 358, 0, 0, 2.55%, 19, 0, 0, 254.97, 9740, 5146, 2.47%
1669934173, 0, 130, 358, 0, 0, 2.55%, 19, 0, 0, 299.00, 9778, 5198, 2.47%
1669934174, 0, 130, 358, 0, 0, 2.55%, 20, 0, 0, 334.43, 9849, 5229, 2.47%
1669934174, 0, 131, 359, 0, 0, 2.55%, 20, 0, 0, 445.18, 9940, 5272, 2.47%
1669934174, 0, 131, 359, 0, 0, 2.55%, 20, 0, 0, 542.76, 10048, 5329, 2.47%
1669934175, 0, 132, 361, 0, 0, 2.55%, 21, 0, 0, 506.58, 10164, 5367, 2.47%
1669934175, 0, 132, 361, 0, 0, 2.55%, 22, 0, 0, 471.76, 10270, 5403, 2.47%
1669934175, 0, 133, 361, 0, 0, 2.55%, 22, 0, 0, 290.85, 10345, 5417, 2.47%
1669934176, 0, 134, 363, 0, 0, 2.55%, 22, 0, 0, 249.17, 10398, 5439, 2.47%
1669934176, 0, 134, 363, 0, 0, 2.55%, 23, 0, 0, 232.79, 10444, 5464, 2.47%
1669934176, 0, 134, 363, 0, 0, 2.55%, 23, 0, 0, 253.33, 10503, 5481, 2.47%
1669934176, 0, 141, 363, 0, 0, 2.55%, 23, 0, 0, 213.33, 10538, 5510, 2.47%
1669934177, 0, 141, 364, 0, 0, 2.55%, 23, 0, 0, 386.67, 10624, 5540, 2.47%
1669934177, 0, 142, 365, 0, 0, 2.55%, 23, 0, 0, 366.34, 10702, 5573, 2.47%
1669934177, 0, 143, 365, 0, 0, 2.55%, 23, 0, 0, 310.00, 10769, 5599, 2.47%
1669934178, 0, 143, 366, 0, 0, 2.55%, 23, 0, 0, 372.09, 10848, 5632, 2.47%
1669934178, 0, 145, 366, 0, 0, 2.55%, 23, 0, 0, 296.67, 10905, 5664, 2.47%
1669934178, 0, 146, 367, 0, 0, 2.55%, 23, 0, 0, 471.95, 11011, 5701, 2.47%
1669934179, 0, 147, 367, 0, 0, 2.55%, 23, 0, 0, 416.67, 11090, 5747, 2.47%
1669934179, 0, 150, 369, 0, 0, 2.55%, 23, 0, 0, 149.50, 11117, 5765, 2.47%
1669934179, 0, 150, 371, 0, 0, 2.55%, 23, 0, 0, 118.42, 11142, 5776, 2.47%
1669934179, 0, 150, 371, 0, 0, 2.55%, 24, 0, 0, 169.44, 11173, 5796, 2.47%
1669934180, 0, 150, 375, 0, 0, 2.55%, 24, 0, 0, 155.63, 11206, 5810, 2.47%
1669934180, 0, 150, 375, 0, 0, 2.55%, 24, 0, 0, 149.50, 11241, 5820, 2.47%
1669934180, 0, 150, 377, 0, 0, 2.55%, 24, 0, 0, 148.51, 11268, 5838, 2.47%
1669934181, 0, 150, 378, 0, 0, 2.55%, 24, 0, 0, 139.61, 11297, 5852, 2.47%
1669934181, 0, 150, 379, 0, 0, 2.55%, 24, 0, 0, 152.82, 11333, 5862, 2.47%
1669934181, 0, 151, 379, 0, 0, 2.55%, 24, 0, 0, 491.69, 11424, 5919, 2.47%
1669934182, 0, 151, 379, 0, 0, 2.55%, 25, 0, 0, 423.33, 11503, 5967, 2.47%
1669934182, 0, 153, 379, 0, 0, 2.55%, 25, 0, 0, 325.66, 11573, 5996, 2.47%
1669934182, 0, 153, 379, 0, 0, 2.55%, 25, 0, 0, 346.67, 11657, 6016, 2.47%
1669934182, 0, 153, 379, 0, 0, 2.55%, 25, 0, 0, 377.85, 11733, 6056, 2.47%
1669934183, 0, 154, 379, 0, 0, 2.55%, 25, 0, 0, 490.13, 11832, 6106, 2.47%
1669934183, 0, 155, 379, 0, 0, 2.55%, 25, 0, 0, 447.02, 11925, 6148, 2.47%
1669934183, 0, 156, 379, 0, 0, 2.55%, 25, 0, 0, 323.43, 11986, 6185, 2.47%
1669934184, 0, 157, 379, 0, 0, 2.55%, 25, 0, 0, 263.16, 12042, 6209, 2.47%
1669934184, 0, 158, 379, 0, 0, 2.55%, 25, 0, 0, 167.76, 12078, 6224, 2.47%
1669934184, 0, 158, 379, 0, 0, 2.55%, 25, 0, 0, 170.49, 12112, 6242, 2.47%
1669934185, 0, 161, 379, 0, 0, 2.55%, 25, 0, 0, 260.00, 12165, 6267, 2.47%
1669934185, 0, 161, 379, 0, 0, 2.55%, 25, 0, 0, 270.00, 12221, 6292, 2.47%
1669934185, 0, 163, 382, 0, 0, 2.55%, 26, 0, 0, 331.13, 12294, 6319, 2.47%
1669934186, 0, 163, 382, 0, 0, 2.55%, 26, 0, 0, 377.48, 12367, 6360, 2.47%
1669934186, 0, 163, 382, 0, 0, 2.55%, 26, 0, 0, 411.96, 12447, 6404, 2.47%
1669934186, 0, 169, 382, 0, 0, 2.55%, 26, 0, 0, 245.03, 12488, 6437, 2.47%
1669934186, 0, 176, 382, 0, 0, 2.55%, 26, 0, 0, 311.26, 12539, 6480, 2.47%
1669934187, 0, 176, 382, 0, 0, 2.55%, 26, 0, 0, 378.74, 12627, 6506, 2.47%
1669934187, 0, 177, 383, 0, 0, 2.55%, 26, 0, 0, 369.77, 12704, 6544, 2.47%
1669934187, 0, 177, 383, 0, 0, 2.55%, 27, 0, 0, 431.89, 12794, 6584, 2.47%
1669934188, 0, 177, 384, 0, 0, 2.55%, 27, 0, 0, 363.04, 12871, 6617, 2.47%
1669934188, 0, 178, 384, 0, 0, 2.55%, 27, 0, 0, 355.48, 12933, 6662, 2.47%
1669934188, 0, 178, 384, 0, 0, 2.55%, 29, 0, 0, 354.30, 12997, 6705, 2.47%
1669934189, 0, 178, 385, 0, 0, 2.55%, 29, 0, 0, 423.33, 13057, 6772, 2.47%
1669934189, 0, 183, 386, 0, 0, 2.55%, 29, 0, 0, 415.28, 13133, 6821, 2.47%
1669934189, 0, 183, 386, 0, 0, 2.55%, 29, 0, 0, 473.51, 13242, 6855, 2.47%
1669934189, 0, 185, 386, 0, 0, 2.55%, 29, 0, 0, 453.64, 13335, 6899, 2.47%
1669934190, 0, 185, 386, 0, 0, 2.55%, 29, 0, 0, 346.67, 13401, 6937, 2.47%
1669934190, 0, 185, 387, 0, 0, 2.55%, 29, 0, 0, 376.67, 13476, 6975, 2.47%
1669934190, 0, 190, 387, 0, 0, 2.55%, 29, 0, 0, 205.98, 13509, 7004, 2.47%
1669934191, 0, 190, 388, 0, 0, 2.55%, 29, 0, 0, 500.00, 13607, 7057, 2.47%
1669934191, 0, 192, 388, 0, 0, 2.55%, 29, 0, 0, 438.54, 13699, 7097, 2.47%
1669934191, 0, 192, 388, 0, 0, 2.55%, 29, 0, 0, 304.64, 13756, 7132, 2.47%
1669934192, 0, 192, 388, 0, 0, 2.55%, 29, 0, 0, 337.75, 13819, 7171, 2.47%
1669934192, 0, 192, 389, 0, 0, 2.55%, 29, 0, 0, 280.76, 13876, 7203, 2.47%
1669934192, 0, 193, 390, 0, 0, 2.55%, 30, 0, 0, 264.90, 13926, 7233, 2.47%
1669934192, 0, 193, 390, 0, 0, 2.55%, 30, 0, 0, 365.45, 14009, 7260, 2.47%
1669934193, 0, 193, 390, 0, 0, 2.55%, 30, 0, 0, 310.00, 14075, 7287, 2.47%
1669934193, 0, 194, 392, 0, 0, 2.55%, 30, 0, 0, 253.25, 14133, 7307, 2.47%
1669934193, 0, 194, 393, 0, 0, 2.55%, 30, 0, 0, 205.30, 14186, 7316, 2.47%
1669934194, 0, 194, 394, 0, 0, 2.55%, 30, 0, 0, 198.68, 14231, 7331, 2.47%
1669934194, 0, 194, 396, 0, 0, 2.55%, 30, 0, 0, 217.82, 14287, 7341, 2.47%
1669934194, 0, 195, 396, 0, 0, 2.55%, 30, 0, 0, 100.98, 14314, 7345, 2.47%
1669934195, 0, 195, 396, 0, 0, 2.55%, 30, 0, 0, 73.09, 14332, 7349, 2.47%
1669934195, 0, 195, 396, 0, 0, 2.55%, 30, 0, 0, 72.61, 14347, 7356, 2.47%
1669934195, 0, 195, 397, 0, 0, 2.56%, 30, 0, 0, 51.36, 14358, 7362, 2.47%
1669934196, 0, 195, 397, 0, 0, 2.56%, 30, 0, 0, 65.42, 14375, 7366, 2.47%
1669934196, 0, 195, 398, 0, 0, 2.56%, 30, 0, 0, 61.49, 14388, 7372, 2.47%
1669934196, 0, 195, 399, 0, 0, 2.56%, 30, 0, 0, 69.31, 14406, 7375, 2.47%
1669934196, 0, 195, 399, 0, 0, 2.56%, 30, 0, 0, 69.77, 14419, 7383, 2.47%
1669934197, 0, 197, 399, 0, 0, 2.56%, 30, 0, 0, 99.67, 14433, 7399, 2.47%
1669934197, 0, 197, 399, 0, 0, 2.56%, 31, 0, 0, 282.39, 14483, 7434, 2.47%
1669934197, 0, 197, 399, 0, 0, 2.56%, 32, 0, 0, 343.23, 14545, 7476, 2.47%
1669934198, 0, 197, 399, 0, 0, 2.56%, 34, 0, 0, 350.00, 14606, 7520, 2.47%
1669934198, 0, 200, 399, 0, 0, 2.56%, 34, 0, 0, 139.53, 14626, 7542, 2.47%
1669934198, 0, 201, 399, 0, 0, 2.56%, 34, 0, 0, 240.92, 14678, 7563, 2.47%
1669934199, 0, 201, 400, 0, 0, 2.56%, 35, 0, 0, 230.00, 14723, 7587, 2.47%
1669934199, 0, 201, 400, 0, 0, 2.56%, 35, 0, 0, 215.95, 14770, 7605, 2.47%
1669934199, 0, 201, 400, 0, 0, 2.56%, 35, 0, 0, 246.67, 14819, 7630, 2.47%
1669934199, 0, 201, 400, 0, 0, 2.56%, 35, 0, 0, 246.67, 14870, 7653, 2.47%
1669934200, 0, 205, 400, 0, 0, 2.56%, 35, 0, 0, 233.33, 14904, 7689, 2.47%
1669934200, 0, 205, 400, 0, 0, 2.56%, 35, 0, 0, 237.62, 14947, 7718, 2.47%
1669934200, 0, 205, 401, 0, 0, 2.56%, 35, 0, 0, 259.14, 14990, 7753, 2.47%
1669934201, 0, 205, 401, 0, 0, 2.56%, 36, 0, 0, 243.42, 15034, 7783, 2.47%
1669934201, 0, 205, 401, 0, 0, 2.56%, 36, 0, 0, 219.27, 15077, 7806, 2.47%
1669934201, 0, 207, 401, 0, 0, 2.56%, 36, 0, 0, 208.61, 15120, 7826, 2.47%
1669934202, 0, 209, 401, 0, 0, 2.56%, 36, 0, 0, 185.43, 15151, 7851, 2.47%
1669934202, 0, 209, 401, 0, 0, 2.56%, 36, 0, 0, 177.63, 15190, 7866, 2.47%
1669934202, 0, 209, 401, 0, 0, 2.56%, 37, 0, 0, 176.47, 15231, 7879, 2.47%
1669934202, 0, 209, 401, 0, 0, 2.56%, 37, 0, 0, 184.21, 15267, 7899, 2.47%
1669934203, 0, 209, 401, 0, 0, 2.56%, 37, 0, 0, 203.33, 15306, 7921, 2.47%
1669934203, 0, 209, 401, 0, 0, 2.56%, 37, 0, 0, 196.08, 15345, 7942, 2.47%
1669934203, 0, 211, 401, 0, 0, 2.56%, 37, 0, 0, 255.81, 15395, 7969, 2.47%
1669934204, 0, 211, 401, 0, 0, 2.56%, 37, 0, 0, 360.93, 15458, 8015, 2.47%
1669934204, 0, 211, 401, 0, 0, 2.56%, 37, 0, 0, 379.87, 15520, 8070, 2.47%
1669934204, 0, 215, 403, 0, 0, 2.56%, 37, 0, 0, 304.92, 15582, 8101, 2.49%
1669934205, 0, 217, 403, 0, 0, 2.56%, 37, 0, 0, 235.88, 15592, 8162, 2.49%
1669934205, 0, 217, 403, 0, 0, 2.56%, 37, 0, 0, 214.29, 15603, 8217, 2.49%
1669934205, 0, 219, 403, 0, 0, 2.56%, 37, 0, 0, 238.10, 15642, 8253, 2.49%
1669934206, 0, 219, 403, 0, 0, 2.56%, 37, 0, 0, 324.59, 15699, 8295, 2.49%
1669934206, 0, 219, 403, 0, 0, 2.56%, 37, 0, 0, 297.03, 15756, 8328, 2.49%
1669934206, 0, 219, 403, 0, 0, 2.56%, 37, 0, 0, 275.75, 15808, 8359, 2.49%
1669934206, 0, 221, 404, 0, 0, 2.56%, 37, 0, 0, 265.78, 15856, 8391, 2.49%
1669934207, 0, 226, 404, 0, 0, 2.56%, 37, 0, 0, 156.15, 15859, 8435, 2.49%
1669934207, 0, 226, 404, 0, 0, 2.56%, 37, 0, 0, 124.18, 15864, 8468, 2.49%
1669934207, 0, 226, 405, 0, 0, 2.56%, 37, 0, 0, 140.00, 15865, 8509, 2.49%
1669934208, 0, 226, 405, 0, 0, 2.56%, 37, 0, 0, 130.00, 15867, 8546, 2.49%
1669934208, 0, 228, 405, 0, 0, 2.56%, 37, 0, 0, 207.92, 15904, 8572, 2.49%
